age,species
23,animal_redfox
23,animal_husky
23,animal_otherdog
23,animal_domesticcat
0,animal_horse
0,animal_deer
28,animal_mouse
15,animal_wolf
15,animal_redfox
15,animal_husky
15,animal_domesticcat
21,animal_panther
21,animal_dragon
16,animal_domesticcat
1,animal_other
22,animal_lizard
25,animal_raccoon
25,animal_cheetah
25,animal_otherreptile
26,animal_husky
26,animal_othercanine
21,animal_othercanine
21,animal_other
21,animal_redfox
16,animal_domesticcat
16,animal_otherfeline
16,animal_other
22,animal_dragon
22,animal_raccoon
23,animal_riverotter
23,animal_weasel
26,animal_wolf
26,animal_coyote
25,animal_wolf
23,animal_greyfox
23,animal_leopard
23,animal_snowleopard
23,animal_dragon
17,animal_wolf
17,animal_otherdog
17,animal_riverotter
17,animal_otherungulate
17,animal_other
17,animal_othermarsupial
32,animal_raccoon
26,animal_redfox
22,animal_husky
21,animal_otherfeline
21,animal_other
24,animal_redfox
16,animal_othercanine
16,animal_other
16,animal_wolf
28,animal_wolf
28,animal_germanshepherd
28,animal_husky
20,animal_wolf
18,animal_redfox
20,animal_redfox
32,animal_other
28,animal_wolf
28,animal_redfox
42,animal_panther
30,animal_jackal
21,animal_other
33,animal_tiger
28,animal_wolf
33,animal_horse
25,animal_horse
42,animal_other
25,animal_otherungulate
31,animal_other
27,animal_otherbird
25,animal_otherfeline
24,animal_wolf
29,animal_pandabear
29,animal_other
23,animal_domesticcat
23,animal_dragon
23,animal_other
23,animal_rabbit
22,animal_otherdog
32,animal_othercanine
32,animal_dragon
28,animal_kitsune
28,animal_raven
16,animal_skunk
28,animal_dragon
28,animal_rabbit
18,animal_tiger
37,animal_wolf
37,animal_domesticcat
37,animal_otherbird
30,animal_wolf
30,animal_husky
18,animal_griffin
58,animal_redfox
31,animal_redfox
31,animal_snowleopard
28,animal_redfox
21,animal_redfox
19,animal_tiger
19,animal_dragon
27,animal_cheetah
27,animal_dragon
29,animal_coyote
19,animal_husky
21,animal_greyfox
23,animal_otherungulate
24,animal_horse
22,animal_domesticcat
27,animal_raccoon
19,animal_redfox
21,animal_greyfox
21,animal_coyote
21,animal_jackal
21,animal_deer
22,animal_arcticfox
22,animal_dragon
23,animal_wolf
23,animal_redfox
30,animal_coyote
30,animal_husky
31,animal_domesticcat
31,animal_bat
19,animal_redpanda
24,animal_wolf
33,animal_wolf
33,animal_germanshepherd
33,animal_otherdog
33,animal_lion
33,animal_polarbear
28,animal_other
25,animal_othercanine
14,animal_redfox
20,animal_arcticfox
20,animal_husky
20,animal_domesticcat
20,animal_otherreptile
20,animal_riverotter
16,animal_wolf
16,animal_dragon
21,animal_squirrel
16,animal_other
20,animal_wolf
20,animal_rabbit
18,animal_wolf
18,animal_deer
14,animal_wolf
14,animal_lion
14,animal_rabbit
14,animal_kangaroo
17,animal_wolf
37,animal_otherdog
37,animal_other
24,animal_wolf
24,animal_redfox
24,animal_greyfox
24,animal_arcticfox
24,animal_kitsune
24,animal_otherfox
24,animal_coyote
24,animal_jackal
24,animal_germanshepherd
24,animal_husky
24,animal_collie
24,animal_otherdog
24,animal_othercanine
24,animal_raccoon
24,animal_hyaena
17,animal_othercanine
13,animal_wolf
21,animal_wolf
21,animal_otherdog
21,animal_domesticcat
21,animal_otherreptile
21,animal_otherbird
18,animal_wolf
18,animal_otherfox
24,animal_wolf
16,animal_arcticfox
16,animal_deer
16,animal_dragon
16,animal_other
20,animal_wolf
20,animal_dragon
20,animal_horse
16,animal_bat
18,animal_wolf
18,animal_otherdog
18,animal_other
18,animal_wolf
18,animal_arcticfox
19,animal_wolf
19,animal_husky
18,animal_wolf
16,animal_snowleopard
16,animal_other
16,animal_hyaena
14,animal_redfox
21,animal_redfox
20,animal_otherfeline
18,animal_wolf
15,animal_dragon
24,animal_wolf
24,animal_dragon
17,animal_other
18,animal_otherdog
18,animal_domesticcat
16,animal_wolf
15,animal_redfox
20,animal_wolf
20,animal_germanshepherd
18,animal_dragon
18,animal_lizard
17,animal_wolf
17,animal_wolf
20,animal_redfox
20,animal_germanshepherd
20,animal_husky
16,animal_husky
22,animal_grizzlybear
22,animal_hyaena
27,animal_lion
14,animal_redfox
14,animal_rabbit
15,animal_wolf
15,animal_otherdog
19,animal_wolf
17,animal_otherdog
17,animal_otherfeline
15,animal_wolf
15,animal_snowleopard
15,animal_deer
16,animal_other
18,animal_wolf
18,animal_redfox
18,animal_riverotter
18,animal_otherbird
17,animal_wolf
17,animal_husky
21,animal_wolf
21,animal_otherfox
21,animal_raccoon
21,animal_raptor
27,animal_redfox
27,animal_kitsune
21,animal_lion
21,animal_grizzlybear
27,animal_wolf
28,animal_pandabear
17,animal_wolf
17,animal_otherungulate
18,animal_rabbit
27,animal_domesticcat
21,animal_riverotter
15,animal_lizard
15,animal_otherreptile
15,animal_wolf
15,animal_coyote
15,animal_jackal
15,animal_husky
26,animal_raptor
24,animal_otherfox
34,animal_otherfox
19,animal_wolf
18,animal_dinosaur
18,animal_hyaena
29,animal_dragon
19,animal_other
21,animal_dragon
22,animal_wolf
18,animal_tiger
22,animal_other
16,animal_wolf
23,animal_wolf
15,animal_wolf
21,animal_domesticcat
28,animal_other
29,animal_dragon
29,animal_badger
16,animal_other
22,animal_redfox
36,animal_kitsune
36,animal_collie
23,animal_dragon
23,animal_lizard
21,animal_wolf
21,animal_redfox
26,animal_redfox
18,animal_wolf
34,animal_leopard
27,animal_otherdog
23,animal_wolf
19,animal_dragon
23,animal_dragon
23,animal_riverotter
23,animal_deer
23,animal_other
23,animal_hyaena
26,animal_riverotter
14,animal_deer
21,animal_redfox
15,animal_wolf
17,animal_redfox
19,animal_wolf
19,animal_hyaena
28,animal_husky
16,animal_dragon
21,animal_dragon
17,animal_otherfeline
18,animal_raven
25,animal_deer
22,animal_wolf
23,animal_wolf
18,animal_othercanine
18,animal_dragon
18,animal_other
24,animal_wolf
18,animal_kitsune
18,animal_dragon
18,animal_deer
20,animal_wolf
20,animal_collie
18,animal_deer
18,animal_wolf
18,animal_dragon
18,animal_other
19,animal_otherfox
19,animal_dragon
22,animal_dragon
25,animal_wolf
25,animal_tiger
25,animal_dragon
25,animal_other
25,animal_otherbird
25,animal_bat
19,animal_wolf
19,animal_husky
18,animal_redfox
18,animal_dragon
16,animal_dragon
16,animal_griffin
24,animal_other
13,animal_redfox
17,animal_domesticcat
17,animal_horse
20,animal_wolf
20,animal_collie
19,animal_redfox
19,animal_other
22,animal_leopard
22,animal_snowleopard
22,animal_cheetah
22,animal_lizard
31,animal_wolf
20,animal_wolf
20,animal_redfox
41,animal_redfox
27,animal_other
27,animal_rabbit
21,animal_snowleopard
28,animal_pandabear
23,animal_germanshepherd
16,animal_wolf
16,animal_riverotter
16,animal_other
19,animal_germanshepherd
19,animal_dragon
17,animal_wolf
32,animal_otherbear
15,animal_redfox
15,animal_kitsune
26,animal_wolf
26,animal_raptor
20,animal_dragon
20,animal_horse
20,animal_otherungulate
20,animal_brownbear
20,animal_other
20,animal_otherbird
17,animal_wolf
41,animal_domesticcat
21,animal_other
21,animal_othermarsupial
20,animal_kitsune
18,animal_otherdog
18,animal_othercanine
18,animal_deer
21,animal_other
19,animal_otherdog
19,animal_hyaena
19,animal_cheetah
19,animal_otherbear
17,animal_other
17,animal_raptor
19,animal_wolf
32,animal_kangaroo
18,animal_riverotter
20,animal_wolf
13,animal_wolf
13,animal_arcticfox
13,animal_husky
13,animal_otherdog
13,animal_othercanine
13,animal_snowleopard
13,animal_otherfeline
13,animal_cheetah
21,animal_raven
23,animal_wolf
23,animal_jackal
23,animal_germanshepherd
23,animal_tiger
23,animal_dragon
23,animal_lizard
23,animal_skunk
23,animal_riverotter
23,animal_seaotter
23,animal_rat
23,animal_other
23,animal_raven
23,animal_rabbit
23,animal_kangaroo
23,animal_hyaena
23,animal_bat
23,animal_griffin
28,animal_husky
16,animal_cougar
14,animal_wolf
19,animal_otherfox
19,animal_other
36,animal_redfox
31,animal_dragon
20,animal_wolf
20,animal_husky
21,animal_wolf
18,animal_rabbit
20,animal_otherfox
20,animal_otherdog
19,animal_snowleopard
18,animal_domesticcat
19,animal_domesticcat
18,animal_kangaroo
19,animal_wolf
18,animal_greyfox
18,animal_otherfeline
23,animal_otherdog
18,animal_other
18,animal_rat
18,animal_other
18,animal_husky
1,animal_snowleopard
22,animal_domesticcat
22,animal_rat
22,animal_other
22,animal_rabbit
16,animal_greyfox
27,animal_otherdog
27,animal_rat
27,animal_other
27,animal_raven
27,animal_otherbird
19,animal_wolf
19,animal_kitsune
19,animal_cougar
19,animal_rabbit
15,animal_wolf
15,animal_husky
21,animal_wolf
14,animal_wolf
14,animal_dragon
27,animal_otherdog
27,animal_otherfeline
15,animal_lizard
26,animal_wolf
16,animal_redfox
29,animal_domesticcat
25,animal_wolf
25,animal_dragon
42,animal_wolf
16,animal_lizard
22,animal_redfox
22,animal_otherfox
22,animal_other
26,animal_deer
26,animal_otherfox
22,animal_other
26,animal_tiger
19,animal_wolf
19,animal_raven
25,animal_tiger
20,animal_redfox
20,animal_riverotter
32,animal_tiger
26,animal_tiger
20,animal_raccoon
26,animal_redfox
17,animal_otherfeline
16,animal_redfox
19,animal_wolf
19,animal_rabbit
17,animal_germanshepherd
17,animal_wolf
16,animal_domesticcat
19,animal_hyaena
32,animal_redfox
32,animal_husky
23,animal_dragon
15,animal_wolf
25,animal_otherdog
25,animal_redpanda
17,animal_redfox
18,animal_wolf
18,animal_germanshepherd
18,animal_redfox
18,animal_otherfox
22,animal_rabbit
27,animal_wolf
27,animal_snowleopard
20,animal_kitsune
20,animal_domesticcat
20,animal_horse
15,animal_arcticfox
15,animal_husky
15,animal_otherungulate
15,animal_squirrel
15,animal_kangaroo
18,animal_seaotter
18,animal_redfox
18,animal_otherfeline
18,animal_other
18,animal_otherbird
17,animal_mouse
61,animal_rabbit
25,animal_lion
22,animal_monkey
19,animal_wolf
26,animal_lion
34,animal_othermarsupial
27,animal_rabbit
43,animal_raccoon
33,animal_otherdog
33,animal_tiger
33,animal_lion
33,animal_panther
33,animal_otherfeline
33,animal_raven
33,animal_griffin
32,animal_othercanine
32,animal_dinosaur
32,animal_otherungulate
16,animal_tiger
41,animal_rabbit
21,animal_rabbit
21,animal_dragon
21,animal_dinosaur
31,animal_redpanda
15,animal_wolf
23,animal_wolf
23,animal_redfox
23,animal_arcticfox
23,animal_otherfox
24,animal_tiger
26,animal_otherreptile
25,animal_wolf
24,animal_otherfeline
26,animal_dragon
25,animal_otherfox
25,animal_germanshepherd
31,animal_snowleopard
31,animal_skunk
66,animal_wolf
66,animal_horse
32,animal_dragon
32,animal_otherreptile
32,animal_raven
24,animal_bat
58,animal_leopard
47,animal_other
61,animal_wolf
61,animal_germanshepherd
17,animal_dragon
22,animal_wolf
22,animal_polarbear
26,animal_wolf
20,animal_dragon
20,animal_lizard
20,animal_otherreptile
20,animal_other
19,animal_otherfox
18,animal_snowleopard
20,animal_wolf
20,animal_dragon
18,animal_redfox
18,animal_greyfox
18,animal_other
18,animal_bat
14,animal_other
14,animal_domesticcat
19,animal_redfox
20,animal_domesticcat
100,animal_domesticcat
20,animal_other
20,animal_redfox
26,animal_otherungulate
19,animal_wolf
19,animal_redfox
19,animal_arcticfox
19,animal_germanshepherd
19,animal_husky
19,animal_domesticcat
19,animal_dragon
19,animal_redpanda
19,animal_squirrel
26,animal_otherdog
26,animal_lion
26,animal_riverotter
26,animal_kangaroo
16,animal_wolf
16,animal_otherdog
16,animal_dragon
27,animal_other
24,animal_cheetah
18,animal_cougar
14,animal_otherfox
49,animal_lizard
49,animal_riverotter
49,animal_rabbit
22,animal_dragon
25,animal_panther
29,animal_otherfox
29,animal_other
18,animal_raccoon
21,animal_collie
21,animal_hyaena
15,animal_redfox
17,animal_wolf
16,animal_dragon
19,animal_husky
16,animal_wolf
17,animal_otherfeline
15,animal_wolf
15,animal_germanshepherd
15,animal_husky
15,animal_otherdog
13,animal_wolf
13,animal_arcticfox
13,animal_husky
32,animal_wolf
34,animal_rabbit
17,animal_kitsune
12,animal_wolf
18,animal_wolf
18,animal_arcticfox
18,animal_collie
18,animal_cheetah
16,animal_redfox
18,animal_wolf
18,animal_otherfox
16,animal_otherdog
16,animal_otherungulate
16,animal_other
11,animal_kitsune
11,animal_panther
11,animal_dragon
25,animal_wolf
25,animal_redfox
25,animal_raptor
15,animal_wolf
15,animal_arcticfox
15,animal_kitsune
15,animal_coyote
15,animal_germanshepherd
15,animal_husky
15,animal_otherdog
15,animal_othercanine
15,animal_other
18,animal_wolf
36,animal_wolf
36,animal_raccoon
14,animal_otherdog
14,animal_redpanda
14,animal_wolf
14,animal_other
13,animal_wolf
13,animal_arcticfox
13,animal_coyote
13,animal_jackal
28,animal_snowleopard
28,animal_dragon
19,animal_domesticcat
13,animal_wolf
13,animal_otherdog
13,animal_domesticcat
13,animal_otherfeline
13,animal_other
20,animal_wolf
20,animal_snowleopard
18,animal_redfox
18,animal_husky
18,animal_other
35,animal_snowleopard
19,animal_redfox
22,animal_husky
9,animal_wolf
59,animal_wolf
59,animal_redfox
59,animal_greyfox
59,animal_arcticfox
59,animal_kitsune
59,animal_otherfox
59,animal_coyote
59,animal_jackal
59,animal_germanshepherd
59,animal_husky
59,animal_collie
59,animal_otherdog
59,animal_othercanine
59,animal_tiger
59,animal_lion
59,animal_leopard
59,animal_snowleopard
59,animal_panther
59,animal_cheetah
59,animal_cougar
59,animal_domesticcat
59,animal_otherfeline
59,animal_dragon
59,animal_lizard
59,animal_dinosaur
59,animal_otherreptile
59,animal_raccoon
59,animal_skunk
59,animal_badger
59,animal_riverotter
59,animal_seaotter
59,animal_weasel
59,animal_othermustelid
59,animal_redpanda
59,animal_othermusteloid
59,animal_horse
59,animal_deer
59,animal_otherungulate
59,animal_brownbear
59,animal_grizzlybear
59,animal_pandabear
59,animal_polarbear
59,animal_otherbear
59,animal_mouse
59,animal_rat
59,animal_squirrel
59,animal_other
59,animal_raven
59,animal_raptor
59,animal_otherbird
59,animal_rabbit
59,animal_kangaroo
59,animal_koala
59,animal_othermarsupial
59,animal_lemur
59,animal_monkey
59,animal_otherprimate
59,animal_hyaena
59,animal_bat
59,animal_griffin
16,animal_wolf
16,animal_wolf
16,animal_greyfox
20,animal_snowleopard
19,animal_dragon
14,animal_otherbird
17,animal_domesticcat
17,animal_rabbit
18,animal_other
19,animal_panther
18,animal_wolf
19,animal_deer
28,animal_dragon
21,animal_redfox
21,animal_dragon
21,animal_other
21,animal_coyote
15,animal_husky
21,animal_wolf
16,animal_redfox
18,animal_dragon
18,animal_lizard
18,animal_dinosaur
18,animal_otherreptile
18,animal_griffin
19,animal_redpanda
29,animal_cheetah
29,animal_dragon
21,animal_otherprimate
32,animal_wolf
17,animal_redfox
15,animal_wolf
21,animal_dragon
28,animal_otherdog
21,animal_wolf
21,animal_otherfox
22,animal_wolf
34,animal_wolf
15,animal_wolf
15,animal_kitsune
15,animal_otherfox
15,animal_otherdog
15,animal_snowleopard
15,animal_cheetah
15,animal_domesticcat
15,animal_otherfeline
15,animal_dragon
15,animal_deer
15,animal_otherbird
15,animal_rabbit
24,animal_greyfox
24,animal_other
28,animal_wolf
22,animal_riverotter
29,animal_redfox
15,animal_wolf
15,animal_dragon
24,animal_othercanine
16,animal_wolf
19,animal_wolf
20,animal_wolf
20,animal_seaotter
19,animal_redfox
19,animal_dragon
19,animal_other
19,animal_otherfeline
16,animal_horse
15,animal_otherfox
15,animal_dragon
16,animal_redfox
23,animal_wolf
1,animal_tiger
32,animal_wolf
29,animal_domesticcat
15,animal_wolf
15,animal_husky
15,animal_cheetah
18,animal_dragon
18,animal_deer
16,animal_wolf
15,animal_wolf
24,animal_otherfeline
24,animal_other
15,animal_redpanda
17,animal_wolf
27,animal_domesticcat
27,animal_raccoon
21,animal_wolf
31,animal_othercanine
31,animal_other
19,animal_dragon
19,animal_lizard
19,animal_otherreptile
19,animal_collie
19,animal_otherfox
19,animal_otherfeline
22,animal_lizard
27,animal_wolf
27,animal_dinosaur
19,animal_wolf
19,animal_dragon
22,animal_wolf
22,animal_redfox
18,animal_wolf
18,animal_dragon
19,animal_snowleopard
19,animal_cheetah
19,animal_domesticcat
19,animal_otherfeline
21,animal_otherdog
21,animal_snowleopard
21,animal_cougar
28,animal_wolf
28,animal_otherfox
28,animal_otherfeline
31,animal_wolf
31,animal_husky
31,animal_dragon
31,animal_horse
31,animal_deer
31,animal_otherungulate
22,animal_wolf
22,animal_other
19,animal_wolf
18,animal_cougar
18,animal_other
29,animal_snowleopard
29,animal_dragon
23,animal_domesticcat
16,animal_redfox
18,animal_tiger
18,animal_snowleopard
18,animal_domesticcat
18,animal_otherfeline
24,animal_other
19,animal_domesticcat
25,animal_greyfox
16,animal_kitsune
16,animal_otherfox
13,animal_redfox
22,animal_redfox
22,animal_other
22,animal_dragon
30,animal_redfox
30,animal_redfox
17,animal_dragon
17,animal_domesticcat
28,animal_wolf
28,animal_dragon
17,animal_redfox
17,animal_raccoon
17,animal_rabbit
23,animal_germanshepherd
23,animal_husky
23,animal_otherdog
23,animal_othercanine
20,animal_otherungulate
18,animal_dragon
18,animal_lizard
27,animal_wolf
18,animal_other
21,animal_husky
28,animal_wolf
30,animal_arcticfox
30,animal_kitsune
23,animal_deer
18,animal_wolf
24,animal_mouse
24,animal_rat
24,animal_other
43,animal_coyote
15,animal_wolf
15,animal_husky
20,animal_otherdog
20,animal_raccoon
22,animal_deer
22,animal_other
24,animal_otherfox
24,animal_othercanine
15,animal_other
22,animal_griffin
20,animal_jackal
20,animal_other
22,animal_germanshepherd
22,animal_collie
29,animal_wolf
29,animal_dragon
18,animal_domesticcat
18,animal_otherfeline
27,animal_otherfeline
20,animal_wolf
20,animal_otherfox
20,animal_husky
20,animal_cougar
20,animal_otherfeline
20,animal_raven
27,animal_kitsune
27,animal_dragon
27,animal_otherfox
20,animal_wolf
20,animal_otherfox
20,animal_dragon
21,animal_wolf
21,animal_husky
21,animal_wolf
28,animal_wolf
28,animal_redfox
28,animal_snowleopard
28,animal_otherfeline
28,animal_horse
22,animal_wolf
22,animal_dragon
27,animal_dragon
32,animal_otherfox
26,animal_otherdog
20,animal_wolf
20,animal_husky
20,animal_dragon
20,animal_lizard
20,animal_dinosaur
20,animal_otherreptile
20,animal_riverotter
20,animal_seaotter
27,animal_kitsune
28,animal_wolf
28,animal_husky
25,animal_wolf
28,animal_cheetah
27,animal_wolf
26,animal_dragon
27,animal_otherdog
27,animal_jackal
25,animal_dragon
14,animal_wolf
14,animal_husky
14,animal_collie
14,animal_otherfeline
14,animal_rabbit
24,animal_otherfox
19,animal_otherfox
21,animal_wolf
22,animal_wolf
22,animal_lion
22,animal_other
22,animal_kangaroo
22,animal_griffin
19,animal_dragon
19,animal_riverotter
15,animal_cheetah
15,animal_cheetah
20,animal_redfox
20,animal_raven
20,animal_griffin
21,animal_wolf
21,animal_germanshepherd
26,animal_otherfox
19,animal_other
19,animal_wolf
19,animal_kangaroo
14,animal_otherdog
38,animal_panther
34,animal_other
32,animal_cheetah
30,animal_horse
30,animal_other
26,animal_other
21,animal_dragon
14,animal_other
24,animal_grizzlybear
24,animal_seaotter
17,animal_wolf
22,animal_kitsune
22,animal_domesticcat
18,animal_otherfeline
16,animal_wolf
23,animal_redfox
15,animal_redfox
15,animal_otherfeline
16,animal_polarbear
16,animal_rabbit
16,animal_kangaroo
29,animal_other
29,animal_rabbit
17,animal_wolf
20,animal_other
19,animal_grizzlybear
27,animal_redfox
23,animal_otherfox
23,animal_otherfeline
23,animal_dragon
23,animal_lizard
17,animal_kitsune
17,animal_domesticcat
17,animal_dragon
17,animal_dinosaur
17,animal_other
17,animal_griffin
21,animal_wolf
17,animal_wolf
17,animal_dragon
21,animal_redfox
21,animal_otherdog
21,animal_dinosaur
24,animal_dragon
24,animal_otherreptile
24,animal_other
30,animal_tiger
20,animal_greyfox
20,animal_snowleopard
20,animal_panther
16,animal_wolf
16,animal_dragon
17,animal_grizzlybear
18,animal_wolf
18,animal_greyfox
18,animal_arcticfox
18,animal_husky
18,animal_lion
17,animal_pandabear
17,animal_other
17,animal_coyote
17,animal_greyfox
17,animal_otherfox
19,animal_wolf
25,animal_other
15,animal_redfox
15,animal_skunk
15,animal_rabbit
14,animal_wolf
25,animal_wolf
15,animal_husky
15,animal_rabbit
15,animal_domesticcat
15,animal_redfox
21,animal_dragon
21,animal_otherbird
19,animal_domesticcat
18,animal_other
17,animal_wolf
14,animal_otherfox
20,animal_lizard
17,animal_rabbit
19,animal_wolf
19,animal_domesticcat
21,animal_coyote
22,animal_other
20,animal_redfox
15,animal_wolf
15,animal_greyfox
15,animal_domesticcat
15,animal_otherfeline
15,animal_bat
22,animal_wolf
65,animal_horse
15,animal_husky
17,animal_wolf
22,animal_wolf
22,animal_arcticfox
22,animal_dragon
22,animal_riverotter
22,animal_other
28,animal_kitsune
20,animal_redfox
25,animal_redfox
17,animal_husky
40,animal_rabbit
27,animal_snowleopard
24,animal_snowleopard
21,animal_wolf
21,animal_leopard
21,animal_dragon
14,animal_otherfeline
22,animal_redfox
19,animal_germanshepherd
19,animal_husky
19,animal_dragon
19,animal_other
24,animal_wolf
24,animal_otherfeline
17,animal_other
37,animal_othercanine
37,animal_tiger
37,animal_lion
16,animal_jackal
1,animal_husky
1,animal_horse
18,animal_lion
18,animal_other
17,animal_dragon
28,animal_wolf
15,animal_wolf
15,animal_kitsune
15,animal_husky
15,animal_dragon
14,animal_other
18,animal_redfox
18,animal_domesticcat
20,animal_domesticcat
36,animal_arcticfox
17,animal_wolf
23,animal_husky
16,animal_wolf
23,animal_husky
34,animal_redfox
34,animal_horse
19,animal_wolf
16,animal_othercanine
16,animal_otherfeline
16,animal_wolf
16,animal_germanshepherd
17,animal_other
23,animal_otherfeline
21,animal_othercanine
18,animal_otherdog
25,animal_germanshepherd
25,animal_husky
16,animal_wolf
25,animal_wolf
25,animal_husky
21,animal_wolf
16,animal_rabbit
20,animal_wolf
20,animal_tiger
20,animal_domesticcat
20,animal_otherprimate
27,animal_otherbird
14,animal_arcticfox
33,animal_tiger
33,animal_griffin
20,animal_lizard
19,animal_kitsune
19,animal_otherfox
21,animal_domesticcat
30,animal_wolf
30,animal_horse
30,animal_raptor
34,animal_horse
34,animal_raptor
29,animal_horse
21,animal_wolf
18,animal_redfox
18,animal_riverotter
16,animal_domesticcat
28,animal_othercanine
28,animal_bat
13,animal_redfox
13,animal_greyfox
13,animal_arcticfox
13,animal_kitsune
13,animal_otherfox
13,animal_domesticcat
13,animal_otherfeline
13,animal_dragon
1,animal_otherfeline
14,animal_wolf
14,animal_otherdog
28,animal_otherdog
17,animal_wolf
17,animal_jackal
17,animal_otherdog
20,animal_otherfeline
19,animal_dragon
22,animal_tiger
19,animal_wolf
17,animal_wolf
21,animal_snowleopard
21,animal_domesticcat
21,animal_otherfeline
21,animal_dragon
60,animal_otherfox
19,animal_other
19,animal_redpanda
16,animal_otherdog
21,animal_wolf
21,animal_otherdog
21,animal_tiger
16,animal_wolf
14,animal_wolf
14,animal_domesticcat
27,animal_other
23,animal_domesticcat
23,animal_otherfeline
27,animal_lion
20,animal_othercanine
18,animal_dragon
14,animal_wolf
14,animal_jackal
14,animal_snowleopard
14,animal_cheetah
14,animal_cougar
14,animal_deer
29,animal_dragon
19,animal_wolf
16,animal_other
22,animal_wolf
22,animal_husky
20,animal_domesticcat
20,animal_redfox
22,animal_redfox
17,animal_wolf
24,animal_husky
24,animal_other
24,animal_rabbit
17,animal_other
4,animal_wolf
4,animal_collie
4,animal_other
26,animal_wolf
26,animal_collie
26,animal_skunk
14,animal_redfox
14,animal_greyfox
14,animal_rabbit
21,animal_lizard
21,animal_hyaena
22,animal_domesticcat
20,animal_redfox
17,animal_othercanine
23,animal_redpanda
21,animal_wolf
21,animal_greyfox
18,animal_husky
28,animal_redfox
28,animal_kitsune
23,animal_otherbird
25,animal_wolf
22,animal_wolf
22,animal_germanshepherd
22,animal_dragon
22,animal_dinosaur
28,animal_dragon
20,animal_raptor
17,animal_othercanine
17,animal_otherfeline
20,animal_dinosaur
20,animal_otherreptile
20,animal_deer
20,animal_otherungulate
20,animal_other
15,animal_wolf
15,animal_othercanine
15,animal_tiger
15,animal_domesticcat
15,animal_otherfeline
15,animal_horse
15,animal_raven
15,animal_wolf
15,animal_dragon
21,animal_lizard
18,animal_wolf
18,animal_redfox
17,animal_dragon
19,animal_husky
24,animal_snowleopard
15,animal_otherdog
23,animal_wolf
24,animal_redfox
18,animal_wolf
15,animal_husky
16,animal_otherfox
16,animal_lizard
18,animal_redfox
18,animal_otherreptile
18,animal_other
21,animal_redfox
21,animal_otherdog
26,animal_horse
19,animal_riverotter
21,animal_panther
15,animal_kitsune
15,animal_domesticcat
15,animal_other
36,animal_kitsune
36,animal_otherungulate
19,animal_wolf
19,animal_redfox
19,animal_kitsune
25,animal_otherbird
17,animal_other
28,animal_greyfox
19,animal_dragon
19,animal_raven
16,animal_wolf
16,animal_husky
21,animal_wolf
18,animal_domesticcat
23,animal_kitsune
20,animal_domesticcat
19,animal_wolf
19,animal_otherfox
19,animal_domesticcat
21,animal_wolf
21,animal_horse
24,animal_otherbear
16,animal_domesticcat
16,animal_wolf
16,animal_wolf
43,animal_deer
18,animal_husky
18,animal_husky
29,animal_redfox
22,animal_husky
19,animal_otherfeline
20,animal_dragon
17,animal_hyaena
20,animal_rat
20,animal_bat
25,animal_otherbear
26,animal_wolf
29,animal_kitsune
28,animal_polarbear
15,animal_redfox
15,animal_kitsune
15,animal_otherfox
21,animal_dragon
21,animal_rabbit
19,animal_wolf
19,animal_dinosaur
19,animal_other
21,animal_skunk
23,animal_wolf
22,animal_bat
21,animal_wolf
21,animal_other
20,animal_wolf
20,animal_raptor
16,animal_other
18,animal_wolf
18,animal_redfox
18,animal_arcticfox
18,animal_kitsune
18,animal_wolf
18,animal_redfox
18,animal_dragon
20,animal_wolf
29,animal_otherdog
26,animal_kitsune
26,animal_deer
26,animal_rat
28,animal_redfox
28,animal_othercanine
28,animal_domesticcat
28,animal_otherfeline
24,animal_dragon
33,animal_deer
33,animal_mouse
21,animal_wolf
47,animal_husky
14,animal_wolf
14,animal_redfox
14,animal_germanshepherd
14,animal_lion
14,animal_dragon
16,animal_other
16,animal_raptor
16,animal_griffin
21,animal_otherdog
21,animal_redfox
19,animal_domesticcat
19,animal_rabbit
19,animal_domesticcat
18,animal_domesticcat
18,animal_other
28,animal_wolf
22,animal_wolf
24,animal_tiger
14,animal_wolf
17,animal_domesticcat
17,animal_otherfeline
19,animal_tiger
19,animal_kitsune
19,animal_domesticcat
24,animal_squirrel
24,animal_riverotter
16,animal_wolf
16,animal_redfox
16,animal_greyfox
16,animal_arcticfox
16,animal_coyote
21,animal_wolf
21,animal_redfox
21,animal_tiger
21,animal_lion
22,animal_wolf
23,animal_wolf
23,animal_husky
18,animal_wolf
18,animal_husky
18,animal_wolf
18,animal_redfox
18,animal_greyfox
18,animal_arcticfox
18,animal_tiger
21,animal_other
25,animal_otherfox
25,animal_domesticcat
15,animal_other
19,animal_other
16,animal_wolf
18,animal_wolf
26,animal_raptor
16,animal_wolf
16,animal_otherungulate
16,animal_other
1,animal_wolf
20,animal_otherfox
30,animal_tiger
30,animal_dragon
30,animal_horse
30,animal_raven
30,animal_wolf
21,animal_wolf
21,animal_greyfox
21,animal_otherfox
19,animal_otherdog
19,animal_otherfeline
19,animal_dragon
21,animal_bat
22,animal_husky
15,animal_redfox
23,animal_otherfox
15,animal_wolf
15,animal_arcticfox
16,animal_germanshepherd
16,animal_dragon
16,animal_redpanda
15,animal_wolf
15,animal_redfox
15,animal_coyote
15,animal_jackal
15,animal_redpanda
17,animal_redfox
15,animal_wolf
15,animal_dragon
15,animal_other
15,animal_bat
44,animal_wolf
44,animal_redfox
